Stand	ForestType	VolumePerHA	StemsPerHA	Tree	Sample	Year	CA	RA	LWP	RD	R	TreeAge	h	DBHr	Hr	H	DBH	D	relD	relH	Vr	Vr_Hr_h	SL0	SL1	KIr	KSIr	KImax	KImean	KSImax	KSImean	knotIndex_total	hCrKI	hCrKSI	relhCrKI	relhCrKSI	CrlKI	CrlKSI	relCrlKI	relCrlKSI	dCrKI	dCrKSI	reldCrKI	reldCrKSI	r
3	Peat	188.65	495	318	1	2014	81	1118.447859	35.0549065	389.725994	144.700005	81	0	28.25794654	17.84651766	25	33.2	42.48604913	1.503508016	0	2.921604162	2.921604162	122.4226608	165.3397769	0.037624463	0.843900635	0.058707039	0.049928746	0.930737708	0.890441955	8.887316731	15.2	13.9	-1	-1	2.646517663	3.946517663	0.148293225	0.221136568	-15.2	-13.9	-0.851706775	-0.778863432	28.940001
3	Peat	188.65	495	318	1	2015	82	1660.554368	28.3570437	400.195003	145.924996	82	0	28.50787022	17.99760144	25	33.2	42.48604913	1.490327015	0	2.996434622	2.996434622	150.6621876	182.1545055	0.037687017	0.844636032	0.059026254	0.050234995	0.933126648	0.893488015	8.992064107	15.3	14	-1	-1	2.697601441	3.997601441	0.14988672	0.222118567	-15.3	-14	-0.85011328	-0.777881433	29.1849992
3	Peat	188.65	495	318	1	2016	83	1540.049262	34.2580466	423.096596	147.724999	83	0	28.87498215	18.2196041	25	33.2	42.48604913	1.471379235	0	3.108692199	3.108692199	97.74503277	160.9487092	0.037810844	0.846091785	0.059559555	0.05046287	0.93690345	0.89450408	9.184242415	15.6	14.2	-1	-1	2.619604097	4.019604097	0.143779419	0.220619728	-15.6	-14.2	-0.856220581	-0.779380272	29.5449998
3	Peat	188.65	495	318	1	2017	84	1343.818012	37.6201812	428.721984	149.374992	84	0	29.21137096	18.42310533	25	33.2	42.48604913	1.454435301	0	3.214026264	3.214026264	99.16979228	162.3734687	0.037902617	0.847170704	0.059985813	0.05078279	0.940239276	0.897156549	9.344033375	15.8	14.3	-1	-1	2.623105328	4.123105328	0.142381281	0.223800779	-15.8	-14.3	-0.857618719	-0.776199221	29.8749984
3	Peat	188.65	495	318	1	2018	85	950.6459118	38.2109146	362.560411	150.799996	85	0	29.50179441	18.59885763	25	33.2	42.48604913	1.440117457	0	3.306889828	3.306889828	154.9364662	186.428784	0.037993472	0.848238816	0.060412071	0.051173851	0.943465286	0.901199677	9.467162384	16	14.6	-1	-1	2.598857631	3.998857631	0.139732111	0.215005551	-16	-14.6	-0.860267889	-0.784994449	30.1599992
3	Peat	188.65	495	318	1	2019	86	1413.677275	34.7059091	492.009946	151.799996	86	0	29.70554772	18.72219223	25	33.2	42.48604913	1.430239547	0	3.37311398	3.37311398	101.3069315	164.5106079	0.03805354	0.848944992	0.060731286	0.051251228	0.94538664	0.90100074	9.583979599	16.1	14.6	-1	-1	2.622192234	4.122192234	0.14005797	0.220176792	-16.1	-14.6	-0.85994203	-0.779823208	30.3599992
3	Peat	188.65	495	318	2	1973	2	346.3291741	13.5398828	359.809055	7.75	40	5.218	9.403090187	6.681651991	25	33.2	36.65788554	3.898493454	0.780944594	0.153324823	0.038559146	58.73847706	96.97804266	0.029420028	0.741903685	0.030573847	0.029501449	0.7426271	0.710157009	1.770086959	4.9	0.8	0.064897959	5.5225	1.781651991	5.881651991	0.266648427	0.880269131	0.318	4.418	0.04759302	0.661213725	3.990048465
3	Peat	188.65	495	318	2	1974	3	731.0583018	6.1267211	329.144453	13.05	41	5.218	10.25397436	7.168823796	25	33.2	36.65788554	3.574992901	0.727873937	0.189367146	0.067478549	62.30037583	95.23697204	0.030092203	0.749805984	0.032061141	0.030646181	0.75067864	0.720843317	1.992001765	5.5	0.8	-0.051272727	5.5225	1.668823796	6.368823796	0.232789066	0.888405682	-0.282	4.418	-0.039336997	0.616279619	4.747369171
3	Peat	188.65	495	318	2	1975	4	709.2148252	11.4500729	329.119972	20.074999	42	5.218	10.97251556	7.581994593	25	33.2	36.65788554	3.340882529	0.688209407	0.224032656	0.098164533	65.14989485	103.3894605	0.030642081	0.756270524	0.033276611	0.031652501	0.757281349	0.730456713	2.18402254	5.7	1	-0.084561404	4.218	1.881994593	6.581994593	0.248218931	0.868108584	-0.482	4.218	-0.063571662	0.556317991	5.333554327
3	Peat	188.65	495	318	2	1976	5	847.4285645	11.8894109	359.57285	25.075001	43	5.218	11.50694085	7.8903311	25	33.2	36.65788554	3.185719473	0.661315721	0.252491405	0.124778171	78.7118324	105.5265997	0.031015393	0.760659302	0.034103019	0.032352134	0.762403655	0.737018917	2.329353677	6	1.3	-0.130333333	3.013846154	1.8903311	6.5903311	0.239575637	0.835241388	-0.782	3.918	-0.099108642	0.496557109	5.756851185
3	Peat	188.65	495	318	2	1977	6	841.0728349	14.7937924	351.166871	29.974999	44	5.218	12.16225817	8.269585497	25	33.2	36.65788554	3.014069018	0.630986886	0.290677985	0.161923962	70.13655314	103.0731493	0.031443987	0.765697983	0.035138778	0.033144061	0.768177906	0.744111838	2.518948614	6.4	1.2	-0.1846875	3.348333333	1.869585497	7.069585497	0.226079711	0.854889946	-1.182	4.018	-0.142933403	0.485876832	6.273170634
3	Peat	188.65	495	318	2	1978	7	872.6641825	10.2549558	345.823862	34.149998	45	5.218	12.74650405	8.608755655	25	33.2	36.65788554	2.875916832	0.606127088	0.327930688	0.199330938	92.5602527	115.1908085	0.031853239	0.770509277	0.036093547	0.033949952	0.773256592	0.751923241	2.68204622	6.6	1.2	-0.209393939	3.348333333	2.008755655	7.408755655	0.233338677	0.860607032	-1.382	4.018	-0.160534235	0.466734121	6.737401904
3	Peat	188.65	495	318	2	1979	8	972.3720137	18.6175558	373.833145	38	46	5.218	13.35557427	8.963342639	25	33.2	36.65788554	2.744762957	0.582148894	0.370144168	0.242746333	75.12321142	108.0598076	0.032244819	0.775112822	0.037019209	0.03461561	0.778279847	0.757531709	2.873095623	6.8	1.8	-0.232647059	1.898888889	2.163342639	7.163342639	0.241354451	0.79918206	-1.582	3.418	-0.176496656	0.381330954	7.229415928
3	Peat	188.65	495	318	2	1980	9	1038.003238	13.449699	336.279441	41.875	47	5.218	13.90494067	9.284012483	25	33.2	36.65788554	2.636320889	0.562041467	0.411308859	0.28587614	77.26035069	115.4999163	0.032558699	0.778802888	0.037871725	0.035328595	0.782899557	0.764250872	3.038259143	7.2	1.6	-0.275277778	2.26125	2.084012483	7.684012483	0.224473253	0.827660723	-1.982	3.618	-0.21348528	0.38970219	7.682206552
3	Peat	188.65	495	318	2	1981	10	1034.662516	21.1664399	375.774089	45.649998	48	5.218	14.54773932	9.660182406	25	33.2	36.65788554	2.51983382	0.540155432	0.463358247	0.341254081	64.00752092	113.0464659	0.032921556	0.783068746	0.038829397	0.036056433	0.788202942	0.770590353	3.245078961	7.5	1.7	-0.304266667	2.069411765	2.160182406	7.960182406	0.223617145	0.824019886	-2.282	3.518	-0.236227423	0.364175318	8.224075482
3	Peat	188.65	495	318	2	1982	11	1234.912615	20.2321517	377.240578	49.125	49	5.218	15.01560555	9.934602637	25	33.2	36.65788554	2.441319161	0.525234898	0.503978975	0.384978735	38.61751311	109.0617763	0.033213227	0.786497731	0.03956315	0.036563442	0.792074394	0.774887996	3.40040007	7.7	2.2	-0.322337662	1.371818182	2.234602637	7.734602637	0.224931255	0.778551787	-2.482	3.018	-0.249833847	0.303786685	8.626949533
3	Peat	188.65	495	318	2	1983	12	1354.842332	22.1015563	392.741554	52.974999	50	5.218	15.50883339	10.22443883	25	33.2	36.65788554	2.363677823	0.510345857	0.549388241	0.434268988	40.75465238	103.9583288	0.033495811	0.789819877	0.040286818	0.037118721	0.795952358	0.779753125	3.563397219	7.9	2.2	-0.339493671	1.371818182	2.324438831	8.024438831	0.227341458	0.784829267	-2.682	3.018	-0.262312685	0.295175124	9.059369469
3	Peat	188.65	495	318	2	1984	13	1044.429617	17.8551476	371.49722	56.900002	51	5.218	16.01685845	10.52352463	25	33.2	36.65788554	2.288706344	0.495841478	0.599024494	0.488545214	42.89179164	106.095468	0.033769857	0.79304164	0.041071332	0.037703759	0.800006073	0.784968103	3.732672117	8.2	2.6	-0.363658537	1.006923077	2.323524626	7.923524626	0.220793385	0.752934488	-2.982	2.618	-0.283365137	0.248775966	9.512838469
3	Peat	188.65	495	318	2	1985	14	1184.122028	16.9123031	382.774122	59.75	52	5.218	16.47696146	10.79486137	25	33.2	36.65788554	2.224796461	0.483378139	0.6465649	0.540842382	99.37084529	126.1856126	0.033983283	0.79555075	0.041778721	0.038332741	0.803569994	0.791254011	3.871606863	8.6	2.8	-0.393255814	0.863571429	2.194861369	7.994861369	0.203324646	0.740617327	-3.382	2.418	-0.313297215	0.223995466	9.930343515
3	Peat	188.65	495	318	2	1986	15	1150.532604	19.2291756	350.110578	62.824997	53	5.218	16.97807922	11.09086454	25	33.2	36.65788554	2.159130315	0.4704773	0.701224561	0.601274573	101.5079846	128.3227519	0.034243193	0.798606324	0.042492947	0.038884213	0.809042011	0.79607438	4.043958187	8.8	7.8	-0.407045455	-0.331025641	2.29086454	3.29086454	0.20655419	0.296718486	-3.582	-2.582	-0.32296851	-0.232804214	10.39208365
3	Peat	188.65	495	318	2	1987	16	1298.597271	21.147361	358.521135	65.675004	54	5.218	17.3794327	11.32828316	25	33.2	36.65788554	2.109268247	0.460617017	0.747228115	0.652341536	48.59082968	119.0350929	0.034445887	0.800989267	0.043059831	0.039255137	0.813233025	0.798772162	4.200299629	9	8.1	-0.420222222	-0.355802469	2.328283157	3.228283157	0.205528333	0.2849755	-3.782	-2.882	-0.333854649	-0.254407483	10.7669066
3	Peat	188.65	495	318	2	1988	17	1121.950922	25.0380266	410.893093	68.75	55	5.218	17.79589862	11.57495236	25	33.2	36.65788554	2.059906404	0.450800991	0.797110543	0.707887885	93.64508505	131.8846506	0.034644151	0.803320119	0.043699218	0.03978009	0.818796859	0.803835073	4.336029831	9.3	8.3	-0.438924731	-0.371325301	2.274952363	3.274952363	0.19654097	0.282934414	-4.082	-3.082	-0.352658039	-0.266264595	11.16029444
3	Peat	188.65	495	318	2	1989	18	943.1062861	32.8413012	453.313412	71.300004	56	5.218	18.31576211	11.88328887	25	33.2	36.65788554	2.001439269	0.439104027	0.862523387	0.780951439	107.2070226	134.0217899	0.034886038	0.806163814	0.044477084	0.040358563	0.824405964	0.80897287	4.520159047	9.6	8.8	-0.456458333	-0.407045455	2.28328887	3.08328887	0.19214284	0.25946427	-4.382	-3.582	-0.368753133	-0.301431703	11.65733205
3	Peat	188.65	495	318	2	1990	19	1327.476576	24.6180128	394.2284	73.375	57	5.218	18.66883383	12.09295819	25	33.2	36.65788554	1.963587328	0.431490783	0.908988879	0.832977766	108.6317821	135.4465494	0.035028133	0.807834328	0.044977992	0.0407461	0.828481577	0.812420273	4.645055419	9.9	8.8	-0.472929293	-0.407045455	2.192958189	3.292958189	0.181341749	0.272303777	-4.682	-3.582	-0.387167468	-0.29620544	11.99845774
3	Peat	188.65	495	318	2	1991	20	1019.293141	23.8256388	395.986409	76.199997	58	5.218	19.07859467	12.33654391	25	33.2	36.65788554	1.921414348	0.422970975	0.965031395	0.895841283	55.71462723	126.1588904	0.035214195	0.810021732	0.045600373	0.041117583	0.832728292	0.815124631	4.810757209	10	9.2	-0.4782	-0.432826087	2.336543906	3.136543906	0.189400202	0.254248186	-4.782	-3.982	-0.387628823	-0.32278084	12.39773208
3	Peat	188.65	495	318	2	1992	21	1274.957925	23.0333851	410.410894	78.300004	59	5.218	19.61736158	12.65721363	25	33.2	36.65788554	1.868645047	0.412255031	1.042258022	0.982632998	85.37891357	134.4178586	0.035486322	0.81322094	0.046372174	0.041725958	0.839137131	0.820613971	5.00711498	10.3	9.1	-0.493398058	-0.426593407	2.357213627	3.557213627	0.186234798	0.281042395	-5.082	-3.882	-0.40151017	-0.306702574	12.9278639
3	Peat	188.65	495	318	2	1993	22	1486.454363	21.6259065	389.280293	80.849999	60	5.218	19.82956103	12.78363184	25	33.2	36.65788554	1.848648363	0.408178213	1.073800695	1.018128025	113.6184404	140.4332077	0.035575246	0.814266362	0.046715812	0.041972689	0.84105462	0.822960319	5.078695429	10.4	9.7	-0.498269231	-0.462061856	2.383631842	3.083631842	0.186459675	0.241217197	-5.182	-4.482	-0.405362112	-0.35060459	13.13816973
3	Peat	188.65	495	318	2	1994	23	836.3397947	23.1127328	340.084764	83.724999	61	5.218	20.07267829	12.92854938	25	33.2	36.65788554	1.826257812	0.403602898	1.11073463	1.059718162	59.98890576	130.4331689	0.035663307	0.815301635	0.047057598	0.042174773	0.843776265	0.824227465	5.187497041	10.5	9.8	-0.503047619	-0.46755102	2.428549384	3.128549384	0.187843919	0.241987658	-5.282	-4.582	-0.408553183	-0.354409444	13.38010745
3	Peat	188.65	495	318	2	1995	24	1070.765648	18.9187604	367.676837	85.300004	62	5.218	20.4861764	13.17521859	25	33.2	36.65788554	1.789396168	0.39604656	1.17553186	1.132747551	105.0431611	143.2827267	0.035836905	0.817342506	0.047650948	0.042675015	0.848766334	0.828999863	5.334376858	10.9	9.7	-0.521284404	-0.462061856	2.275218589	3.475218589	0.172689248	0.263769331	-5.682	-4.482	-0.431264192	-0.340184109	13.79390968
3	Peat	188.65	495	318	2	1996	25	1067.241407	23.1678792	390.690476	87.275002	63	5.218	20.89928521	13.4218878	25	33.2	36.65788554	1.754025804	0.388767965	1.242801383	1.208633309	63.55080453	126.7544809	0.036007242	0.819345048	0.048250101	0.043032256	0.853107178	0.831536796	5.508128821	11	10.1	-0.525636364	-0.483366337	2.421887795	3.321887795	0.180443156	0.247497807	-5.782	-4.882	-0.430788879	-0.363734228	14.21005227
3	Peat	188.65	495	318	2	1997	26	790.8028149	20.1061208	335.620097	89.199997	64	5.218	21.20371401	13.60380707	25	33.2	36.65788554	1.72884267	0.383569097	1.294023934	1.266454989	119.3174784	150.8097963	0.036132929	0.820822655	0.048711745	0.043443321	0.856408099	0.835815098	5.604188422	11.1	9.9	-0.52990991	-0.472929293	2.503807075	3.703807075	0.184051939	0.272262541	-5.882	-4.682	-0.432378963	-0.344168362	14.51834916
3	Peat	188.65	495	318	2	1998	27	745.3445812	24.0037377	355.994194	90.599999	65	5.218	21.51309925	13.78880898	25	33.2	36.65788554	1.703979752	0.378422822	1.347538499	1.326892416	120.7422379	147.5570053	0.036256897	0.822280066	0.049138003	0.043746469	0.859778123	0.83827039	5.730787398	11.3	10.4	-0.538230088	-0.498269231	2.488808979	3.388808979	0.180494848	0.24576517	-6.082	-5.182	-0.441082331	-0.375812009	14.83299893
3	Peat	188.65	495	318	2	1999	28	478.5119111	25.5403252	321.050824	91.900002	66	5.218	21.99225717	14.07556156	25	33.2	36.65788554	1.666854168	0.370713451	1.433369331	1.423873854	111.4545789	149.6941445	0.036459819	0.824665675	0.049828275	0.044225364	0.864995697	0.842237523	5.926198775	11.8	10.6	-0.55779661	-0.507735849	2.275561561	3.475561561	0.161667551	0.246921698	-6.582	-5.382	-0.467618998	-0.382364851	15.32279096
3	Peat	188.65	495	318	2	2000	29	821.8098049	26.7959344	412.230648	92.724999	67	5.218	22.51212125	14.38698168	25	33.2	36.65788554	1.628362123	0.362689	1.530629178	1.5338189	125.0165165	151.8312838	0.036658299	0.826999077	0.050564101	0.044774381	0.870583716	0.847029033	6.134090238	11.8	11	-0.55779661	-0.525636364	2.58698168	3.38698168	0.179814066	0.235419892	-6.582	-5.782	-0.457496933	-0.401891107	15.85733463
3	Peat	188.65	495	318	2	2001	30	1180.278085	32.0285708	458.497105	94.125	68	5.218	22.86698137	14.59973362	25	33.2	36.65788554	1.603092465	0.357403781	1.599542236	1.611740651	126.441276	157.9335938	0.036775336	0.828374996	0.051084921	0.045138117	0.874350424	0.850196618	6.274198264	12.1	11.1	-0.568760331	-0.52990991	2.499733623	3.499733623	0.171217756	0.239712156	-6.882	-5.882	-0.471378463	-0.402884063	16.22393725
3	Peat	188.65	495	318	2	2002	31	1467.250037	28.0626751	426.230899	96.099999	69	5.218	23.04689495	14.7076514	25	33.2	36.65788554	1.590578064	0.354781321	1.635275384	1.652149319	136.0154178	158.6459736	0.03685253	0.82928251	0.051337034	0.045329315	0.876412065	0.851890093	6.346104045	12	11	-0.565166667	-0.525636364	2.707651401	3.707651401	0.184098149	0.25208997	-6.782	-5.782	-0.461120529	-0.393128708	16.41030256
3	Peat	188.65	495	318	2	2003	32	1503.441848	21.995999	397.198451	98.5	70	5.218	23.68384276	15.08998855	25	33.2	36.65788554	1.547801424	0.345792178	1.766150248	1.800160065	130.0031748	156.8179421	0.037080246	0.831959611	0.052269133	0.045952936	0.883128478	0.857004367	6.617222767	12.6	11.4	-0.585873016	-0.542280702	2.489988547	3.689988547	0.165009307	0.24453223	-7.382	-6.182	-0.489198516	-0.409675593	17.07258658
3	Peat	188.65	495	318	2	2004	33	1361.379751	28.4834083	414.359689	100.900002	71	5.218	24.35087528	15.49082601	25	33.2	36.65788554	1.505403199	0.33684453	1.910665422	1.963592275	132.8526938	159.6674611	0.037338884	0.835000248	0.053162847	0.046624174	0.890113502	0.862678445	6.900377815	12.7	11.9	-0.589133858	-0.561512605	2.790826006	3.590826006	0.180159922	0.231803392	-7.482	-6.682	-0.482995548	-0.431352079	17.76992986
3	Peat	188.65	495	318	2	2005	34	1043.761449	20.6217727	371.848093	103.025002	72	5.218	24.96084583	15.85774719	25	33.2	36.65788554	1.468615518	0.329050523	2.049676802	2.120769437	108.1750657	157.2140107	0.037554852	0.837539231	0.054068727	0.047204465	0.896526101	0.867283315	7.175078748	13.5	12.2	-0.613481481	-0.572295082	2.35774719	3.65774719	0.148681093	0.230659951	-8.282	-6.982	-0.522268384	-0.440289526	18.41058366
3	Peat	188.65	495	318	2	2006	35	1109.925393	27.917925	435.303278	104.625	73	5.218	25.38595196	16.11366612	25	33.2	36.65788554	1.444022489	0.323824508	2.150522538	2.234763739	145.9887343	168.6192901	0.037696025	0.83919891	0.054657589	0.047661929	0.901009113	0.871552789	7.339937004	13.3	12.6	-0.607669173	-0.585873016	2.813666121	3.513666121	0.174613654	0.218055041	-8.082	-7.382	-0.501561838	-0.458120452	18.85855834
3	Peat	188.65	495	318	2	2007	36	1297.350714	27.3028389	423.126719	106.300004	74	5.218	25.93871057	16.44666918	25	33.2	36.65788554	1.413250109	0.317267888	2.286624153	2.388560534	112.4493443	155.3664604	0.037903749	0.841640977	0.055403061	0.048145406	0.906759058	0.875019491	7.606974192	13.6	12.7	-0.616323529	-0.589133858	2.846669179	3.746669179	0.173084845	0.227807171	-8.382	-7.482	-0.509647267	-0.454924941	19.4426772
3	Peat	188.65	495	318	2	2008	37	1424.525261	27.0328917	403.029752	108.224999	75	5.218	26.37856556	16.71183771	25	33.2	36.65788554	1.38968457	0.312233764	2.399018212	2.515517716	150.2630128	172.8935687	0.038039635	0.843238493	0.056042448	0.048630424	0.911307985	0.879612907	7.780867867	13.9	12.8	-0.624604317	-0.59234375	2.811837712	3.911837712	0.16825425	0.234075856	-8.682	-7.582	-0.519511986	-0.45369038	19.90866751
3	Peat	188.65	495	318	2	2009	38	1433.921511	23.0669364	413.803383	110.300004	76	5.218	26.92547039	17.04175827	25	33.2	36.65788554	1.361457572	0.306189063	2.543923916	2.679125693	116.7236228	159.6407389	0.038206679	0.84520231	0.056788878	0.049104705	0.916896003	0.882971485	8.053171582	14.3	13.2	-0.635104895	-0.60469697	2.741758268	3.841758268	0.160884706	0.225432036	-9.082	-7.982	-0.532926231	-0.4683789	20.4893648
3	Peat	188.65	495	318	2	2010	39	744.6773996	27.2486491	388.687626	112.349999	77	5.218	27.45156856	17.35934438	25	33.2	36.65788554	1.33536579	0.300587389	2.688814693	2.842628263	118.860762	167.899707	0.038370701	0.847130613	0.057534351	0.049629475	0.922484022	0.887477935	8.288122277	14.6	13.6	-0.64260274	-0.616323529	2.759344378	3.759344378	0.158954412	0.216560274	-9.382	-8.382	-0.540458199	-0.482852337	21.0491728
3	Peat	188.65	495	318	2	2011	40	607.9046074	27.1912812	310.645425	113.400002	78	5.218	27.67620762	17.4950133	25	33.2	36.65788554	1.324527047	0.298256418	2.752350556	2.914296437	147.1002889	178.5926067	0.03846771	0.848271076	0.057854523	0.049868615	0.924584141	0.889735045	8.377927385	14.8	13.9	-0.647432432	-0.624604317	2.695013304	3.595013304	0.154044656	0.205487886	-9.582	-8.682	-0.547698926	-0.496255696	21.28852861
3	Peat	188.65	495	318	2	2012	41	1029.324142	30.1496659	402.361255	114.25	79	5.218	27.81912673	17.58134716	25	33.2	36.65788554	1.317722368	0.296791819	2.793298606	2.960476044	136.3878703	174.6274359	0.038499817	0.848648536	0.058067652	0.049999859	0.926308303	0.890723678	8.449976105	14.9	13.8	-0.649798658	-0.621884058	2.681347156	3.781347156	0.152510904	0.215077214	-9.682	-8.582	-0.550697277	-0.488130968	21.44090401
3	Peat	188.65	495	318	2	2013	42	986.9141875	34.8687528	446.718139	115.675004	80	5.218	28.02325594	17.70468176	25	33.2	36.65788554	1.308123711	0.294724303	2.852497618	3.027224902	157.3868104	180.0173662	0.038563692	0.84939947	0.058386867	0.050206708	0.928339454	0.892601161	8.53514037	15	13.8	-0.652133333	-0.621884058	2.704681759	3.904681759	0.152766471	0.220545154	-9.782	-8.582	-0.552509225	-0.484730543	21.65865926
3	Peat	188.65	495	318	2	2014	43	1240.426738	26.2464059	423.430193	117.025002	81	5.218	28.25794654	17.84651766	25	33.2	36.65788554	1.297259356	0.29238197	2.921604162	3.105124498	122.4226608	165.3397769	0.03862712	0.850145153	0.058707039	0.050389057	0.930737708	0.893636309	8.666917844	15.2	13.9	-0.656710526	-0.624604317	2.646517663	3.946517663	0.148293225	0.221136568	-9.982	-8.682	-0.559324804	-0.486481462	21.90918137
3	Peat	188.65	495	318	2	2015	44	1371.571978	23.7618602	425.689204	118.700005	82	5.218	28.50787022	17.99760144	25	33.2	36.65788554	1.285886503	0.289927523	2.996434622	3.189451394	150.6621876	182.1545055	0.038721439	0.851253991	0.059026254	0.050663522	0.933126648	0.896308695	8.764789237	15.3	14	-0.658954248	-0.627285714	2.697601441	3.997601441	0.14988672	0.222118567	-10.082	-8.782	-0.560185758	-0.48795391	22.17614713
3	Peat	188.65	495	318	2	2016	45	913.258705	26.0465349	379.406015	120.525002	83	5.218	28.87498215	18.2196041	25	33.2	36.65788554	1.269537947	0.286394807	3.108692199	3.315906138	97.74503277	160.9487092	0.038814786	0.852351416	0.059559555	0.050956326	0.93690345	0.898088085	8.968313379	15.6	14.2	-0.665512821	-0.632535211	2.619604097	4.019604097	0.143779419	0.220619728	-10.382	-8.982	-0.569825774	-0.492985465	22.56860877
3	Peat	188.65	495	318	2	2017	46	1096.251251	23.9237107	384.800954	121.724999	84	5.218	29.21137096	18.42310533	25	33.2	36.65788554	1.254918353	0.283231296	3.214026264	3.434507972	99.16979228	162.3734687	0.038937774	0.8537973	0.059985813	0.051276338	0.940239276	0.900741636	9.127188104	15.8	14.3	-0.669746835	-0.635104895	2.623105328	4.123105328	0.142381281	0.223800779	-10.582	-9.082	-0.574387423	-0.492967925	22.92852826
